iTemp,eTemp,X,Y,Z,pressure,time,GPS coord,GPS coord,Alt
20.9375,22.28125,-115.04599999999999,4.819,1029.375,849.22,233257.0,45.88803983333334,-111.07707133333334,1505.0,21.28
20.96875,22.28125,194.285,-119.621,666.303,849.52,233257.0,45.88803983333334,-111.07707133333334,1505.0,21.34
21.2109375,22.2734375,81.191,40.138,1139.175,849.78,233300.0,45.887483,-111.07705200000001,1501.0,21.37
21.203125,22.234375,109.068,10.431,541.497,850.14,233302.0,45.887109499999994,-111.07704149999999,1499.0,21.41
21.109375,22.375,40.26,39.894,949.953,850.12,233304.0,45.88673483333333,-111.07703433333333,1497.0,21.45
21.1015625,22.34375,126.209,-224.785,706.746,850.39,233306.0,45.88636116666667,-111.07702483333333,1495.0,21.49
21.1640625,22.21875,74.298,-197.03,1032.425,850.54,233308.0,45.88599033333333,-111.07701333333334,1493.0,21.53
21.1640625,22.21875,55.937,-63.989,1074.82,850.77,233310.0,45.885619500000004,-111.07700516666667,1491.0,21.55
21.46875,22.1953125,12.932,-121.146,1225.0629999999999,850.91,233314.0,45.884877,-111.07698700000002,1491.0,21.63
21.3203125,22.203125,112.667,-175.68,676.124,851.07,233314.0,45.884877,-111.07698700000002,1491.0,21.66
21.3203125,22.421875,68.32,-97.661,1055.605,851.32,233317.0,45.88431816666667,-111.07697233333334,1484.0,21.69
21.359375,22.3046875,220.759,-73.444,985.638,852.16,233319.0,45.8839405,-111.07696416666668,1481.0,21.72
21.390625,22.15625,222.95499999999998,-235.704,836.737,852.31,233321.0,45.8835605,-111.07694783333332,1480.0,21.7
21.4453125,22.171875,145.302,18.788,866.3829999999999,852.43,233323.0,45.88317583333334,-111.07694033333334,1479.0,21.71
21.640625,22.15625,270.23,-212.036,861.564,852.37,233325.0,45.88279049999999,-111.07692950000002,1477.0,21.73
21.515625,22.140625,143.228,-81.252,1090.68,852.67,233327.0,45.88239866666667,-111.07692266666666,1476.0,21.79
21.515625,22.1640625,98.027,-131.272,935.8009999999999,852.83,233330.0,0.0,-111.07691716666668,1473.0,21.83
21.5078125,22.3203125,150.487,-150.67,900.2379999999999,852.98,233332.0,45.88141099999999,-111.07690849999999,1471.0,21.85
21.515625,22.28125,94.001,-67.893,772.9309999999999,853.24,233332.0,45.88141099999999,-111.07690849999999,1471.0,21.89
21.5625,22.1875,170.31199999999998,-95.404,842.898,853.41,233334.0,45.88101116666666,-111.07690133333331,1469.0,21.93
21.828125,22.140625,25.742,-50.385999999999996,881.511,853.45,233336.0,45.88060666666667,-111.07689049999999,1466.0,21.96
21.8046875,22.171875,76.372,-106.93299999999999,869.799,854.65,233338.0,45.880197499999994,-111.0768815,1464.0,22.02
21.6953125,22.1640625,153.049,57.949999999999996,1070.6109999999999,854.15,233340.0,45.879796999999996,-111.07687233333333,1462.0,22.02
21.6796875,22.1875,101.321,-93.02499999999999,869.189,854.31,233342.0,45.87941816666666,-111.07686200000002,1460.0,22.05
21.96875,22.03125,146.94899999999998,-54.046,1113.677,854.67,233349.0,45.878201999999995,0.0,1455.0,22.09
21.9453125,22.09375,17.445999999999998,-91.56099999999999,1057.862,854.92,233349.0,45.878201999999995,-111.07682899999999,1455.0,22.12
21.8203125,22.109375,244.488,-81.557,585.539,855.25,233351.0,45.87788233333333,-111.076826,1453.0,22.14
21.8515625,22.1015625,112.301,75.03,1078.541,855.12,233353.0,45.877570166666665,-111.076824,1452.0,22.18
22.1953125,22.140625,145.424,-131.333,810.934,855.95,233401.0,45.87652466666667,-111.0767965,1446.0,22.32
21.984375,22.125,30.744,-7.625,1024.617,855.69,233406.0,45.87598666666666,-111.07683750000001,1441.0,22.34
23.359375,20.859375,-438.102,-59.536,1132.221,850.66,235858.0,45.667458999999994,-111.04548666666668,1505.0,23.07
23.1640625,21.03125,-304.634,-95.892,797.88,850.6,235908.0,45.66650866666668,-111.04545166666666,1503.0,23.09
23.296875,20.8046875,-214.293,-108.15299999999999,1109.041,850.54,235910.0,45.66632516666667,-111.04546733333332,1500.0,23.06
23.1171875,20.734375,-361.486,-55.998,901.702,850.54,235913.0,45.66604066666667,-111.04546616666666,1493.0,23.06
23.0703125,20.7578125,-450.11899999999997,-424.621,806.115,850.36,235915.0,45.66583083333333,-111.04550083333332,1488.0,23.01
23.0625,20.78125,-410.53,-244.732,988.3829999999999,850.49,235917.0,45.66564633333334,-111.04551966666668,1488.0,23.03
23.0234375,20.984375,-67.344,-87.352,954.711,850.44,235919.0,45.66547966666667,-111.0455115,1486.0,23.0
22.9375,20.875,-429.37899999999996,-336.354,983.625,850.42,235921.0,45.66535316666666,-111.04549450000002,1485.0,22.99
23.09375,20.8359375,-659.471,-113.643,740.784,850.52,235923.0,45.665321,-111.04546533333333,1492.0,22.99
22.9375,20.8984375,-298.351,-108.27499999999999,998.387,850.33,235926.0,0.0,-111.04542916666665,96.0,22.99
22.90625,20.96875,-497.272,-220.271,932.812,850.56,235927.0,45.66522066666666,-111.04533916666666,96.0,23.01
22.828125,20.9453125,-484.889,530.883,960.872,850.77,235930.0,45.665229333333336,-111.04503683333333,1495.0,22.96
22.9375,20.921875,-902.617,111.63,418.948,850.89,235934.0,45.66521033333333,-111.04448200000002,1495.0,22.97
22.7734375,20.90625,-716.933,81.679,605.12,851.06,235936.0,45.66522116666667,-111.04426633333334,1495.0,22.96
22.7890625,20.8828125,-759.633,728.523,432.978,850.74,235938.0,45.66518016666668,-111.04408333333335,1496.0,22.95
22.7578125,20.84375,-954.162,20.496,315.126,849.25,235940.0,45.66508216666666,-111.04398783333333,1495.0,22.94
